F606W flux (muJy),F814W flux (muJy),F125W flux (muJy),F160W flux (muJy),F606W err (muJy),F814W err (muJy),F125W err (muJy),F160W err (muJy),redshift
0.118416,0.382101,0.611638,0.741331,0.0371097,0.0421774,0.0322198,0.0298754,0.8816999999999999
0.169227,0.216363,0.192599,0.226162,0.0241138,0.0263389,0.0259945,0.0236161,2.7352333333333334
0.0709485,0.109634,0.179946,0.206682,0.0295657,0.0322268,0.0268651,0.0281238,0.31285
0.0864595,0.0822061,0.115597,0.193838,0.0148724,0.0158263,0.0170899,0.0161487,1.8944833333333333
0.146608,0.187259,0.502924,0.534094,0.0307457,0.0311508,0.0210684,0.0187628,1.4928666666666668
0.280664,0.279923,0.460728,0.417482,0.0209429,0.0219491,0.0230698,0.019712,1.5454999999999999
0.0572926,0.0802935,0.15528,0.0991234,0.0268954,0.0293342,0.0313012,0.0255308,0.57855
0.0731674,0.107649,0.168837,0.173824,0.0202051,0.0220142,0.0201893,0.0176336,0.055833333333333325
0.0419847,0.0842955,0.10555,0.20861,0.0187892,0.0208653,0.0220763,0.0201342,4.033133333333334
0.0586769,0.0558886,0.220295,0.242588,0.0239003,0.0247501,0.0186923,0.0163175,1.3857666666666668
17.3439,29.8305,44.6958,53.4258,0.143587,0.16503,0.18459,0.160184,0.34700000000000003
0.97632,1.0892,1.20232,1.14221,0.0574727,0.0597613,0.0364236,0.0370738,0.2335
0.3179,0.34011,0.479726,0.782907,0.0223349,0.0246679,0.0257852,0.0288369,1.4356666666666664
1.48637,1.96321,4.32958,5.52716,0.0736169,0.0806947,0.0681143,0.0739959,1.3722333333333332
1.0802,1.70197,2.63497,3.73835,0.0367001,0.0410598,0.0435825,0.038601,1.1127833333333335
0.298799,0.480943,0.741497,0.709496,0.0464833,0.0519524,0.0544953,0.0465964,0.32705
0.136383,0.20038,0.360958,0.401826,0.0186064,0.0205332,0.0197773,0.0172749,1.3257833333333335
0.0521695,0.175242,0.316641,0.319289,0.0378796,0.0395118,0.0302699,0.026709,0.8986833333333334
1.88998,8.50783,28.1581,37.2085,0.086727,0.109953,0.114865,0.111298,1.0719999999999998
0.260028,0.68426,1.4405,1.93262,0.0423068,0.0501644,0.0413926,0.0450619,0.6479833333333335
0.0756657,0.321674,0.469591,0.540289,0.0378512,0.0433316,0.0244032,0.0203326,0.7353333333333333
0.869849,2.53224,4.92432,6.14936,0.036493,0.0458218,0.0491182,0.0417061,0.7685333333333334
0.582399,0.956362,0.962507,1.15382,0.0676169,0.0746647,0.0402061,0.0432115,0.28263333333333335
0.0640784,0.0768444,0.152185,0.270049,0.0200638,0.0214895,0.0263767,0.0281297,1.2077833333333334
0.0476499,0.062918,0.157213,0.270179,0.0190191,0.0211879,0.0188947,0.0212528,0.4947333333333333
0.0984388,0.271976,0.362926,0.448989,0.02376,0.0277705,0.0393787,0.0361097,0.9302999999999999
4.21177,8.81085,14.5326,18.2827,0.0761519,0.0915267,0.097841,0.0839169,0.3088
0.184816,0.367189,0.467311,0.498044,0.0219663,0.0244676,0.0226942,0.0187807,0.6486999999999999
3.38307,5.38979,8.26211,8.95145,0.066924,0.0765685,0.0871475,0.0911573,1.06535
0.810832,1.13014,3.54012,4.92011,0.0977923,0.100463,0.100287,0.0855344,1.6366333333333334
13.8015,26.4932,36.5601,43.7173,0.138268,0.186874,0.123236,0.119578,0.07025
0.180079,0.27186,0.280075,0.354157,0.039256,0.0429794,0.0329205,0.036086,0.6960500000000001
0.50238,0.592803,1.14747,1.64175,0.0375878,0.039936,0.0425459,0.0465641,1.3314833333333334
2.32887,11.3705,31.6625,43.4986,0.0842691,0.107535,0.128818,0.113358,0.8901500000000001
0.0309439,0.131339,0.224526,0.350931,0.037644,0.0416898,0.0317979,0.0282744,0.5525
0.085383,0.357573,0.494799,0.501813,0.0249453,0.0312442,0.0246541,0.0259004,1.4342
0.0614421,0.0778935,0.0871896,0.121183,0.0410791,0.0454372,0.0275009,0.0275274,0.5428166666666666
0.0511944,0.0505439,0.0848314,0.133468,0.0164074,0.0174472,0.0186428,0.0173575,1.0667833333333334
0.0844055,0.33471,3.20975,5.07236,0.0257577,0.0301603,0.0434636,0.0488468,1.7432999999999998
0.513026,0.860961,3.19737,4.94474,0.0450771,0.0511594,0.0474103,0.0529047,1.5167166666666667
0.478544,1.40526,2.88538,3.98887,0.0290809,0.0364889,0.0449471,0.0487807,0.63525
0.168345,0.159368,0.206542,0.186233,0.027279,0.0274765,0.0230246,0.0235022,0.5448833333333334
0.0771763,0.121326,0.218016,0.324198,0.0174161,0.0192956,0.0299129,0.0263248,1.07
0.108874,0.090049,0.0902111,0.138249,0.0173861,0.017715,0.0139948,0.0162909,1.2882666666666667
0.0924628,0.106476,0.227389,0.316701,0.0241026,0.0241226,0.0186337,0.0160505,1.2021499999999998
0.0792444,0.123764,0.18533,0.194341,0.01607,0.0178854,0.0190146,0.01674,0.6757666666666667
0.0688865,0.129976,0.267292,0.260876,0.0281334,0.0316523,0.0288332,0.0295401,1.2361666666666669
1.20287,2.34572,7.83878,11.6927,0.0913498,0.0980675,0.0831687,0.0718329,1.5583833333333335
0.210691,0.25325,0.877876,1.83591,0.0404743,0.0447326,0.0408648,0.04719,2.3945666666666665
0.0596784,0.0997562,0.128386,0.166951,0.0181563,0.0200217,0.0209972,0.0184214,0.5241333333333333
0.0596993,0.199464,0.249428,0.281606,0.0197813,0.022636,0.0240325,0.0201221,1.81975
0.0736486,0.0811198,0.16621,0.182299,0.0181547,0.0190977,0.016825,0.0179072,1.46225
0.148454,0.371298,0.451733,0.518467,0.0438122,0.0471393,0.0220999,0.0193114,0.8616666666666667
1.00446,2.37392,3.62707,4.05414,0.0383335,0.046277,0.0485363,0.0412144,0.6450333333333335
0.0571093,0.0799349,0.146752,0.157071,0.0336101,0.0352094,0.0165756,0.0152626,0.60805
0.0428917,0.0724878,0.100481,0.196789,0.0125069,0.0139588,0.0164765,0.0179904,1.1823499999999998
0.154836,0.163712,0.296474,0.422918,0.0304863,0.0314539,0.0257349,0.0281163,1.0513833333333333
0.0282519,0.12312,0.571141,1.34967,0.0399665,0.0444551,0.0386834,0.0445627,1.9361666666666666
0.061349,0.0905236,0.137889,0.131771,0.016197,0.0183457,0.01991,0.0166733,0.6415833333333333
0.0546777,0.0146953,0.0815953,0.114348,0.0401679,0.0421924,0.0350883,0.0391383,1.6267500000000001
0.00402663,0.0182137,0.144649,0.150885,0.0240255,0.0263152,0.0232305,0.0239771,4.6799333333333335
0.0895154,0.155958,0.15474,0.144626,0.0185656,0.0200385,0.0133689,0.011406,0.699
0.0970912,0.16904,0.405888,0.582551,0.0230759,0.0258384,0.0235967,0.0257809,1.9970666666666668
0.108364,0.118378,0.163494,0.2124,0.0163905,0.0173614,0.0185934,0.0158416,2.3624666666666667
0.0674649,0.186449,2.162,5.33787,0.0498584,0.055652,0.0580364,0.0667676,2.2020833333333334
0.102362,0.153646,0.162443,0.161547,0.0194622,0.0207612,0.0140503,0.013887,0.7515833333333334
0.0697775,0.0663623,0.0959677,0.137826,0.0193845,0.019928,0.0165144,0.0201373,3.0445000000000007
0.0742946,0.0917741,0.162339,0.152142,0.0151975,0.0157687,0.0165812,0.0141378,0.3689
0.23474,0.287172,0.529135,0.675886,0.0222895,0.0244086,0.0267685,0.0234323,1.9028
0.034817,0.0379769,0.0402763,0.0782126,0.0164127,0.0159803,0.0115246,0.0106368,0.67875
0.183329,0.353539,0.531311,0.724716,0.0259891,0.0292577,0.0306536,0.0270457,0.8553000000000001
0.116165,0.164984,0.184206,0.229386,0.0214005,0.0228463,0.0230707,0.0207262,0.3997
0.612959,0.993889,0.837771,1.04182,0.0441393,0.0497971,0.0307618,0.0264149,0.5807666666666667
0.0851019,0.127718,0.166678,0.187165,0.020792,0.0227555,0.0185313,0.0196398,0.3950833333333333
0.181093,0.213821,0.189538,0.27614,0.0182326,0.019095,0.0204629,0.0172987,2.5872833333333336
1.02661,2.44654,3.89431,4.50693,0.061779,0.0718523,0.0528172,0.0450574,0.8537833333333333
0.077822,0.103137,0.208921,0.2593,0.0233013,0.0259708,0.0215242,0.0232178,0.9521666666666667
0.342421,0.523031,0.489713,0.381838,0.0180412,0.0202488,0.019609,0.0207417,0.8624166666666667
0.121444,0.169099,0.256758,0.285617,0.0271876,0.0302578,0.0241504,0.0255266,0.28190000000000004
0.481575,0.500683,0.647999,1.04964,0.078525,0.0836863,0.0907293,0.0803722,0.17543333333333333
0.0396244,0.0436666,0.0334624,0.0821334,0.0103606,0.0112403,0.0114496,0.010557,0.9700000000000001
0.132619,0.258871,0.394745,0.422891,0.0253431,0.0290243,0.0229712,0.0247848,0.7275333333333335
0.909207,1.41418,1.68274,1.77517,0.0448325,0.0489138,0.0370607,0.0392064,0.7162000000000001
0.803985,3.64484,9.19183,12.4385,0.0866241,0.112856,0.0721076,0.0766841,0.7455666666666666
0.0713878,0.0615064,0.13595,0.196305,0.0224491,0.0213463,0.0189775,0.0166306,1.3597000000000001
0.34767,0.883138,1.6151,2.15414,0.0454147,0.0534521,0.0431634,0.0478427,0.6987333333333333
0.0844398,0.1623,0.213549,0.167355,0.0167376,0.0195627,0.0205954,0.0169645,0.8872333333333334
0.108208,0.246984,0.354438,0.448413,0.0172693,0.0206097,0.0199923,0.0216465,0.9302666666666667
1.2367,3.7504,5.80689,6.69782,0.0525647,0.0687872,0.0511398,0.0413703,0.44455
0.110698,0.133681,0.153919,0.260455,0.0232931,0.025258,0.0207158,0.0228161,2.5745666666666667
0.275802,0.251984,0.452286,0.638457,0.0244551,0.0247667,0.0264739,0.0234199,1.7221166666666665
0.0523159,0.147571,0.209922,0.225336,0.0340789,0.039405,0.0330842,0.0357311,0.3094166666666667
0.09476,0.18504,0.388722,0.656621,0.0367752,0.040634,0.0242612,0.0271802,3.4854
0.0769788,0.0760675,0.093923,0.172694,0.014281,0.0149214,0.0156579,0.0142354,1.7433000000000003
0.0509617,0.052477,0.139848,0.140277,0.0211658,0.0220384,0.0143431,0.012516,1.2424
0.121874,0.106998,0.201815,0.359722,0.0283304,0.0303324,0.0275121,0.0236103,1.1794
0.197465,0.301513,0.303479,0.379147,0.037785,0.0413187,0.0320386,0.0340998,1.994716666666667
0.051354,0.558457,1.03399,1.09228,0.0515034,0.0628496,0.0510419,0.0553124,3.534183333333333
0.0956006,0.145039,0.265029,0.338553,0.0227632,0.0243094,0.0184678,0.0164435,1.6507333333333334
0.041301,0.0559896,0.11183,0.145659,0.0184133,0.0198321,0.0160062,0.0193506,0.8243166666666667
0.0464989,0.0314109,0.0570943,0.122462,0.017089,0.0174743,0.0140142,0.0163386,1.1362
0.0593975,0.0847333,0.127778,0.122253,0.0313969,0.0358752,0.0272752,0.028961,0.7846000000000001
0.23752,0.448798,0.518909,0.618905,0.0304647,0.0338835,0.0260869,0.0244471,0.6620333333333334
237.525,615.913,1004.99,1190.38,0.334552,0.487058,0.533495,0.41921,4.440518333333333
0.149681,0.177395,0.268827,0.363859,0.0395017,0.0409115,0.0235478,0.0256051,0.29821666666666663
0.0403473,0.164201,0.10818,0.160502,0.066584,0.0789814,0.0418042,0.046269,2.7262833333333334
0.072731,0.0521918,0.0662476,0.105355,0.0119059,0.0121873,0.0128542,0.0117013,1.4786
0.571281,1.07619,2.6501,4.21791,0.0376357,0.0419632,0.0471469,0.04197,1.1887833333333333
0.0978122,0.113848,0.25498,0.154668,0.0307076,0.0327552,0.0361768,0.0303658,0.4949333333333334
0.047973,0.109011,0.192938,0.204105,0.0144812,0.0164039,0.0151394,0.0129818,0.72605
0.0974363,0.182096,0.417063,0.546295,0.0186863,0.0210673,0.0230765,0.0199463,1.1014
0.16007,0.114465,0.260772,0.345888,0.0309508,0.0328768,0.0363107,0.031788,1.3726666666666667
0.476571,0.670841,1.27037,1.35026,0.0430952,0.0521326,0.0349242,0.0370956,1.4462166666666667
4.24996,7.18129,12.2541,15.3659,0.14208,0.160696,0.0956759,0.102166,0.7095666666666666
0.119715,0.210243,0.235604,0.213677,0.0286584,0.0312088,0.0223468,0.0194369,0.30016666666666664
0.0259452,0.0615317,0.0745643,0.110067,0.0135291,0.0156132,0.0160874,0.0148399,0.6133000000000001
0.151101,0.198384,0.252348,0.346228,0.027678,0.0296609,0.0240125,0.0264712,2.262966666666667
0.0254169,0.0497958,0.0836942,0.0968649,0.0124451,0.0142228,0.0148064,0.0129779,3.7914999999999996
0.101228,0.212806,0.233429,0.266051,0.0328008,0.0368285,0.0184028,0.0163854,0.7363333333333334
0.0331346,0.0316766,0.0840385,0.102505,0.0124474,0.0130429,0.0142408,0.0123971,1.2470333333333332
0.244579,0.427874,0.581694,0.693238,0.0325014,0.0363698,0.0375294,0.0328938,0.19718333333333335
0.0376537,0.0996272,0.0949109,0.136089,0.0274666,0.0308336,0.0234892,0.0222149,0.7225166666666666
0.106347,0.0874346,0.26405,0.402413,0.0469819,0.0474527,0.0283677,0.031183,1.4481833333333334
0.0629559,0.0878346,0.160377,0.301674,0.0288693,0.0303361,0.0236868,0.0211877,2.3683833333333335
0.0529021,0.110403,0.205328,0.240399,0.0251755,0.0275007,0.0205866,0.0181462,0.49404999999999993
0.0834097,0.169415,0.274577,0.324396,0.0206957,0.0223649,0.0206189,0.017795,0.9255833333333333
0.535066,0.58711,0.723727,1.17793,0.052197,0.053613,0.0293461,0.0329796,1.7650833333333333
12.8158,23.2431,36.9876,44.9585,0.134449,0.162976,0.127053,0.131914,0.21191666666666667
0.0534583,0.0744474,0.0738702,0.104659,0.0133449,0.0145596,0.0149151,0.0130731,0.6781666666666667
0.0373237,0.0800839,0.132253,0.178784,0.0146196,0.016319,0.0151206,0.0130878,0.8891833333333333
0.0638191,0.0525382,0.154364,0.247032,0.0178212,0.0189446,0.0222685,0.0209905,0.9964999999999998
0.150345,0.331355,0.566923,0.413217,0.0807272,0.0882754,0.066611,0.0570889,0.6458333333333334
0.428134,0.546538,0.627432,0.706457,0.0326713,0.0336171,0.0262171,0.0279996,0.28185
0.399979,0.404444,0.256539,0.860777,0.040906,0.0437247,0.0726781,0.0543379,2.0186333333333333
0.401679,0.520488,0.589714,0.736602,0.0457362,0.0486379,0.0379541,0.0417866,2.65985
0.0466919,0.0705044,0.138469,0.133034,0.0361167,0.0385749,0.0224609,0.0239178,1.31985
0.00345133,0.0612402,0.287744,0.293666,0.0328103,0.0308656,0.0361717,0.0302147,4.680033333333333
0.0692413,0.068457,0.180009,0.265674,0.0242379,0.0262879,0.0218046,0.0237845,1.0152166666666667
0.109514,0.162349,0.365536,0.504908,0.0325085,0.0360578,0.0321646,0.0351323,1.8356333333333332
0.232987,0.382925,0.678902,0.795708,0.0237428,0.0260829,0.0275431,0.0236785,1.1956499999999999
0.168748,0.362705,1.54542,2.46474,0.0369655,0.0396999,0.037213,0.0342113,1.7965833333333332
0.467844,0.529562,1.00201,0.737937,0.0314628,0.0325705,0.0321443,0.0292378,1.3513666666666666
0.886994,2.1296,3.93178,5.51172,0.0465384,0.0585925,0.04812,0.0519763,0.5861
0.0352206,0.097569,0.13423,0.212366,0.031941,0.0368946,0.0289676,0.0323176,2.1163666666666665
0.412301,0.93616,1.21283,1.35661,0.0314647,0.0370972,0.0383089,0.0328924,0.8856499999999999
0.0629295,0.0761564,0.2483,0.253896,0.0190573,0.0209987,0.0192329,0.0204824,1.4396333333333333
0.0853191,0.0756455,0.0979921,0.124383,0.0208823,0.021457,0.0222582,0.0193515,2.0803
0.0280242,0.070534,0.13323,0.14549,0.0214274,0.0252765,0.0207797,0.0229266,1.0140833333333332
0.488777,0.949699,1.24876,1.92412,0.0770991,0.0862641,0.0915415,0.0817736,0.42064999999999997
0.147914,0.298772,0.488049,0.557541,0.0330067,0.0373774,0.0213296,0.0225814,0.43245
1.71743,2.84512,3.56512,3.59367,0.0385168,0.0446315,0.0471325,0.0413411,0.8363333333333333
0.0672686,0.131395,0.181263,0.190719,0.01846,0.0204583,0.0214175,0.0184162,0.6457666666666667
0.0136664,0.00276797,-0.00228156,0.220267,0.0105062,0.0107849,0.0116696,0.0118354,9.261503333333334
0.0673565,0.0663254,0.0370282,0.116258,0.0332771,0.0352478,0.0262716,0.0305636,0.61725
0.114041,0.143696,0.252172,0.297699,0.025026,0.0276309,0.022698,0.0242545,1.7639333333333331
0.182784,0.195695,0.264131,0.312761,0.0426273,0.0362773,0.0202111,0.0216058,3.664066666666667
0.0868355,0.120777,0.194597,0.399515,0.0252142,0.026964,0.0222494,0.025306,3.06535
0.366875,0.798301,1.17337,1.31706,0.03148,0.0368257,0.0389185,0.0336018,0.7039166666666667
0.0605474,0.100081,0.157662,0.160126,0.0151995,0.0169937,0.0154581,0.0138552,0.3213833333333333
0.350503,0.378881,0.540109,0.721612,0.0242233,0.0262172,0.0290645,0.0315789,2.20795
0.213662,0.323897,0.405784,0.421477,0.0242039,0.0266145,0.0275811,0.024567,0.2779666666666667
0.146144,0.255811,0.289792,0.398358,0.0286255,0.0319043,0.0327456,0.0290524,0.22260000000000002
0.168033,0.337589,0.854897,1.33883,0.0273064,0.0308633,0.0311153,0.0351433,1.594483333333333
0.0811127,0.178414,0.28311,0.301926,0.0152888,0.0175546,0.0185852,0.0157307,0.6030666666666668
0.191162,0.242451,0.261624,0.271198,0.0152239,0.0168313,0.016866,0.0138269,0.238
0.136545,0.171651,0.178773,0.229873,0.0223396,0.0232598,0.0205745,0.0191952,0.8548499999999999
0.349588,0.447834,0.586442,0.606315,0.0261469,0.0299033,0.0294343,0.0310171,0.47750000000000004
1.94901,6.28261,13.3783,17.4239,0.0970103,0.135722,0.0806068,0.0869504,0.7819833333333334
0.0930073,0.12386,0.126323,0.220685,0.0613368,0.0685606,0.0538291,0.0574103,0.8188833333333334
0.584417,2.02095,5.61212,7.77842,0.0640312,0.077808,0.0683993,0.0745185,0.9227833333333334
0.766241,0.982781,1.19006,1.26687,0.0473899,0.0485492,0.0383728,0.0407978,0.24391666666666667
2.41799,7.05129,15.255,20.2835,0.0988846,0.123854,0.0822885,0.0862512,0.7583500000000001
5.90875,14.3632,26.4045,33.1904,0.0896659,0.110782,0.120758,0.102513,0.3841666666666667
0.240263,0.293991,0.58991,0.655508,0.0315343,0.0328178,0.0279105,0.0300261,1.2809
0.0500871,0.0683293,0.125365,0.138737,0.0197101,0.022479,0.0175714,0.0198468,0.8122666666666666
0.0534199,0.0583049,0.0805229,0.0944094,0.0121066,0.0128638,0.0136577,0.012453,3.50665
0.183427,0.270664,0.799814,0.931842,0.0303022,0.0323708,0.0289643,0.0315173,1.5944833333333335
0.140345,0.154349,0.116425,0.281469,0.018377,0.0198424,0.0201509,0.0184903,0.68525
0.0755593,0.137186,0.244514,0.233734,0.0213794,0.0236726,0.0232535,0.0188437,0.5753666666666667
0.477985,0.71012,0.98655,1.00127,0.0301374,0.0336172,0.037582,0.0345407,1.0439833333333333
0.0660864,0.0472798,0.06479,0.0991598,0.0319866,0.0272384,0.0133055,0.0148246,1.1436833333333334
0.123783,0.190607,0.576152,0.713704,0.035553,0.0427206,0.029023,0.0307527,1.7745166666666667
0.0139468,0.109448,0.115633,0.109538,0.0383409,0.0439936,0.0322884,0.0269823,0.76585
0.292387,0.364414,0.579905,0.83702,0.0534038,0.0588317,0.0478727,0.0529544,2.5294833333333337
3.70259,8.18473,12.16,15.0332,0.0542204,0.0682975,0.0689839,0.0568989,0.3133
2.69319,4.5966,7.05516,8.41579,0.163944,0.18285,0.195195,0.171604,0.4334333333333334
0.264085,0.29883,0.32137,0.329897,0.0240341,0.0253301,0.019757,0.0215099,1.2959333333333334
1.20202,2.24433,3.06372,3.42822,0.0457869,0.0529654,0.0541189,0.0471535,0.68375
0.372918,0.523689,0.605953,0.698909,0.0269484,0.0297145,0.0294109,0.0253811,0.2672666666666667
0.135592,0.12188,0.264075,0.284707,0.0188574,0.0200522,0.0182718,0.0172107,1.5242666666666667
0.100126,0.253054,0.704705,0.859747,0.0269409,0.0303811,0.0337013,0.0291878,0.7509666666666668
0.0895271,0.131672,0.135199,0.12923,0.0202624,0.0226526,0.0170331,0.0176357,3.8813666666666666
0.176181,0.37716,1.09299,1.5441,0.0414804,0.0442023,0.0401103,0.0337421,1.5617
0.0479931,0.0356799,0.0549169,0.0958262,0.0124676,0.0126609,0.0132326,0.0117462,0.8813833333333333
0.0227566,0.0402089,0.0798574,0.0966789,0.012655,0.0143539,0.0132458,0.0113926,1.0735166666666667
0.908376,1.96707,2.7917,3.19228,0.0535562,0.0620942,0.0448669,0.0380225,0.7476333333333333
0.145499,0.238738,0.573363,1.1824,0.0413135,0.0465106,0.0408969,0.0462134,2.2200833333333336
2.73563,10.462,24.8234,33.7918,0.166928,0.204631,0.125586,0.135573,0.7259666666666668
0.0684733,0.145468,0.309196,0.419518,0.0341021,0.0375535,0.0397918,0.0344929,0.6733833333333333
0.0795606,0.108993,0.218573,0.380439,0.0239646,0.0250346,0.020837,0.0232282,1.7302499999999998
3.51987,6.41456,9.11734,10.6296,0.088908,0.0995223,0.0716713,0.0603237,0.4141666666666666
0.458529,0.535946,0.69375,0.914764,0.0375568,0.0403207,0.0319588,0.035316,0.11676666666666667
3.8264,7.17989,10.2176,10.5764,0.0913913,0.103711,0.0744565,0.0610511,0.7048166666666668
0.175114,0.467258,0.769079,0.893886,0.0314422,0.0373202,0.030483,0.0331813,0.84505
0.0470999,0.0841906,0.0744991,0.084788,0.0184008,0.0209418,0.0176258,0.0163404,0.8576166666666668
0.0932078,0.118075,0.102193,0.203318,0.0430165,0.045125,0.0249579,0.0290185,1.343516666666667
0.117802,0.0968081,0.124255,0.192868,0.0178244,0.0169084,0.0148005,0.0161651,1.1658166666666667
0.510047,1.5253,2.58999,2.97296,0.0398558,0.048055,0.0363756,0.0299191,0.3925
0.0593352,0.0491541,0.0797641,0.0928574,0.0221282,0.0213278,0.0174433,0.0150826,1.7825
1.57485,5.44549,12.4832,17.0276,0.0499636,0.0661328,0.0760348,0.0659506,0.7040000000000001
0.050926,0.101112,0.113314,0.147266,0.0299067,0.0322493,0.0257292,0.028195,0.5532666666666667
27.247,44.2479,63.0589,76.1681,0.144284,0.163758,0.164488,0.138187,0.33454999999999996
0.100192,0.0871367,0.130956,0.203231,0.0286319,0.0289443,0.0242688,0.0273761,2.2043166666666667
0.0366483,0.13988,0.11595,0.249577,0.0431943,0.0524873,0.0378122,0.0424452,4.068133333333333
2.11429,4.97811,7.73239,9.08924,0.0765235,0.090622,0.0725817,0.0763194,0.7125166666666667
1.59962,5.37823,9.52649,10.3798,0.0558156,0.0798681,0.0639184,0.0649229,0.38811666666666667
0.138801,0.277118,0.359516,0.362364,0.0233837,0.0264592,0.020469,0.0216617,0.8892833333333333
0.0511959,0.0584066,0.0976337,0.152195,0.0170169,0.0185986,0.014808,0.0166108,2.422266666666667
1.83052,2.93714,3.59018,4.22771,0.0495894,0.0563961,0.0543744,0.0526096,0.6415166666666666
0.594299,0.693039,1.33671,1.60608,0.0403948,0.0440599,0.0679888,0.076479,1.3679499999999998
0.392813,0.434455,0.722427,0.927244,0.0426162,0.0458533,0.0361073,0.0398045,1.3279333333333334
0.663588,1.3584,1.95158,2.17374,0.0500262,0.0594708,0.0449641,0.0475323,0.7940666666666667
0.677234,1.45529,1.87051,2.27587,0.0519399,0.0574182,0.045832,0.0488718,0.7016833333333333
0.195916,0.164288,0.263367,0.388024,0.0282815,0.0278794,0.0213833,0.0187065,1.3735499999999998
0.113058,0.100348,0.245878,0.360465,0.0297302,0.0318009,0.0294804,0.0296247,0.6486333333333333
0.0585173,0.0544243,0.0986421,0.115472,0.0248844,0.025965,0.0209136,0.0226013,1.9895500000000002
0.285218,0.517395,0.696805,0.880609,0.0433975,0.0451092,0.0368665,0.0308616,0.9520333333333332
0.0243407,-0.0752079,-0.0579876,0.504942,0.161186,0.167368,0.130321,0.112714,8.865166666666667
0.732778,1.44632,2.44276,2.80421,0.0377807,0.0432793,0.0453004,0.0378255,0.9204166666666668
0.212832,0.278751,0.698953,0.863101,0.0233976,0.0257978,0.0242114,0.0255696,1.3284666666666667
0.373396,0.94745,1.59823,1.99097,0.0426809,0.0484454,0.0531186,0.0468832,0.3350333333333333
0.0625185,0.0962312,0.2645,0.366032,0.0221573,0.0238067,0.0185688,0.0161846,1.855433333333333
0.15531,0.447473,0.616173,0.706242,0.0548599,0.0622092,0.0436638,0.0357382,0.6961333333333334
0.0548394,0.0710761,0.16027,0.23416,0.0191174,0.020547,0.0174969,0.0197264,1.6562166666666667
0.0604897,0.073259,0.123662,0.151853,0.0226861,0.0241438,0.0176855,0.0153482,1.0916833333333333
0.071123,0.179035,0.238001,0.358223,0.0301924,0.0328788,0.026487,0.0297493,0.3528166666666666
-0.020974,-0.128,0.0496837,0.507208,0.117367,0.123592,0.0969026,0.0826361,4.376933333333334
0.0147976,0.0313846,0.0440921,0.0802501,0.0120529,0.0130527,0.00972213,0.00905896,1.1295166666666667
0.242486,0.249772,0.471572,0.556733,0.0236439,0.0254066,0.0232041,0.0229232,2.082433333333334
-0.0262054,0.00617962,-0.0372845,-0.0127913,0.0273846,0.0297976,0.0229234,0.0218353,3.6215999999999995
0.0574956,0.144804,0.215526,0.259359,0.0128894,0.0147973,0.0171592,0.0187065,0.55075
0.121458,0.331348,0.489211,0.557557,0.0248242,0.030293,0.0237726,0.0250001,0.6694166666666667
0.0689879,0.0986844,0.11013,0.105192,0.0136384,0.0151003,0.0151161,0.0129925,0.54495
0.284987,0.311135,0.331631,0.315827,0.0208821,0.0216174,0.0213142,0.016577,0.3157166666666667
0.693354,3.03435,6.92394,9.09805,0.0561697,0.0751455,0.0639524,0.0691537,0.7127333333333334
0.571933,0.66226,0.72268,1.07507,0.0411407,0.044282,0.03358,0.0367366,2.2018666666666666
0.546475,2.33528,5.18506,6.99847,0.033531,0.0447037,0.0515879,0.0489288,0.6886000000000001
0.198067,0.486255,2.24034,3.95353,0.0445135,0.0516196,0.0464499,0.052659,1.3616666666666666
33.3755,140.443,275.839,328.027,0.202725,0.344159,0.301886,0.303965,1.2090833333333333
0.088936,0.101262,0.096838,0.0949163,0.0135415,0.0142241,0.0119593,0.0106201,3.426033333333334
0.0488921,0.0824053,0.0773869,0.134559,0.0205772,0.0238238,0.0176003,0.0197915,1.2843499999999999
0.449003,0.858256,1.1643,1.21638,0.0469475,0.052083,0.0536179,0.0459451,0.3239166666666667
0.0474744,0.141852,0.286553,0.329032,0.0194421,0.023072,0.0199716,0.0217792,0.6737500000000001
0.0536757,0.0748642,0.201889,0.265739,0.0293437,0.0302227,0.026235,0.0286872,1.8774833333333332
0.0117822,0.053645,0.108065,0.122441,0.0150134,0.017254,0.0160494,0.0137929,0.9035333333333333
0.0675106,0.0774577,0.192405,0.187276,0.0212181,0.0204553,0.0171028,0.0143704,1.4905833333333334
0.0929162,0.143856,0.173473,0.186247,0.020877,0.0222547,0.0145473,0.0158568,0.4632833333333333
0.0608318,0.0392693,0.0800291,0.123357,0.0222127,0.0226266,0.0171031,0.014658,1.3284833333333332
0.0627349,0.0928719,0.0784119,0.166324,0.0243997,0.0272097,0.0212303,0.0240957,3.5361
0.199845,0.249494,0.397674,0.593824,0.0298046,0.0325692,0.0257311,0.028692,1.2023
0.0188068,0.035215,0.0728893,0.0795346,0.0120831,0.0130633,0.0123403,0.0106459,0.6550999999999999
0.0769879,0.148227,0.191892,0.185798,0.0134779,0.0155306,0.0135066,0.0142104,0.8759
-0.172897,0.0349042,0.44439,0.919236,0.190279,0.206475,0.159763,0.137474,8.522186666666668
0.606144,0.647726,1.0295,1.31659,0.0303309,0.0319825,0.0329833,0.0361701,1.6236666666666668
0.115321,0.119196,0.150868,0.195054,0.0216637,0.0220888,0.0175716,0.0191737,3.4323499999999996
0.025429,0.0505962,0.049491,0.0836207,0.0186116,0.0215731,0.0146553,0.0132655,0.8345166666666666
